station,region,lat_req,lon_req,lat_actual,lon_actual,date,sst_c
여수,남해,34.7472,127.7654,34.5000,127.5000,1907-10-16 12:00:00.000000000,21.6399
여수,남해,34.7472,127.7654,34.5000,127.5000,1907-11-16 00:00:00.000000000,18.4676
여수,남해,34.7472,127.7654,34.5000,127.5000,1907-12-16 12:00:00.000000000,14.9610
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-01-16 12:00:00.000000000,13.0578
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-02-15 12:00:00.000000000,11.1371
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-03-16 12:00:00.000000000,10.7277
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-04-16 00:00:00.000000000,12.8552
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-05-16 12:00:00.000000000,15.9697
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-06-16 00:00:00.000000000,19.6242
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-07-16 12:00:00.000000000,23.7704
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-08-16 12:00:00.000000000,26.9653
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-09-16 00:00:00.000000000,23.8632
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-10-16 12:00:00.000000000,21.5121
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-11-16 00:00:00.000000000,18.3215
여수,남해,34.7472,127.7654,34.5000,127.5000,1908-12-16 12:00:00.000000000,15.0637
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-01-16 12:00:00.000000000,12.6038
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-02-15 00:00:00.000000000,11.6289
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-03-16 12:00:00.000000000,10.8543
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-04-16 00:00:00.000000000,12.9292
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-05-16 12:00:00.000000000,16.0363
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-06-16 00:00:00.000000000,19.3911
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-07-16 12:00:00.000000000,24.2981
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-08-16 12:00:00.000000000,27.0161
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-09-16 00:00:00.000000000,25.2660
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-10-16 12:00:00.000000000,21.9964
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-11-16 00:00:00.000000000,18.4819
여수,남해,34.7472,127.7654,34.5000,127.5000,1909-12-16 12:00:00.000000000,15.1237
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-01-16 12:00:00.000000000,13.1175
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-02-15 00:00:00.000000000,10.3521
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-03-16 12:00:00.000000000,10.2363
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-04-16 00:00:00.000000000,12.6220
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-05-16 12:00:00.000000000,15.7846
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-06-16 00:00:00.000000000,19.7530
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-07-16 12:00:00.000000000,24.1363
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-08-16 12:00:00.000000000,26.7546
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-09-16 00:00:00.000000000,24.0018
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-10-16 12:00:00.000000000,21.3259
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-11-16 00:00:00.000000000,17.2025
여수,남해,34.7472,127.7654,34.5000,127.5000,1910-12-16 12:00:00.000000000,13.7682
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-01-16 12:00:00.000000000,12.1485
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-02-15 00:00:00.000000000,11.3162
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-03-16 12:00:00.000000000,11.5950
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-04-16 00:00:00.000000000,12.7749
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-05-16 12:00:00.000000000,16.4540
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-06-16 00:00:00.000000000,20.1424
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-07-16 12:00:00.000000000,23.8545
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-08-16 12:00:00.000000000,26.9629
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-09-16 00:00:00.000000000,25.6154
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-10-16 12:00:00.000000000,20.9278
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-11-16 00:00:00.000000000,18.1390
여수,남해,34.7472,127.7654,34.5000,127.5000,1911-12-16 12:00:00.000000000,14.3028
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-01-16 12:00:00.000000000,11.7106
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-02-15 12:00:00.000000000,12.3174
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-03-16 12:00:00.000000000,11.6674
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-04-16 00:00:00.000000000,13.2467
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-05-16 12:00:00.000000000,16.5441
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-06-16 00:00:00.000000000,19.9586
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-07-16 12:00:00.000000000,23.9167
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-08-16 12:00:00.000000000,26.5512
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-09-16 00:00:00.000000000,24.0025
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-10-16 12:00:00.000000000,20.5664
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-11-16 00:00:00.000000000,16.2836
여수,남해,34.7472,127.7654,34.5000,127.5000,1912-12-16 12:00:00.000000000,14.0282
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-01-16 12:00:00.000000000,12.1991
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-02-15 00:00:00.000000000,10.9077
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-03-16 12:00:00.000000000,10.4768
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-04-16 00:00:00.000000000,12.8897
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-05-16 12:00:00.000000000,15.8559
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-06-16 00:00:00.000000000,19.3997
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-07-16 12:00:00.000000000,23.2431
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-08-16 12:00:00.000000000,26.4159
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-09-16 00:00:00.000000000,24.5291
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-10-16 12:00:00.000000000,21.4188
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-11-16 00:00:00.000000000,17.6559
여수,남해,34.7472,127.7654,34.5000,127.5000,1913-12-16 12:00:00.000000000,14.4767
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-01-16 12:00:00.000000000,12.5360
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-02-15 00:00:00.000000000,11.5796
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-03-16 12:00:00.000000000,12.0941
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-04-16 00:00:00.000000000,13.0357
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-05-16 12:00:00.000000000,16.4494
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-06-16 00:00:00.000000000,19.6090
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-07-16 12:00:00.000000000,25.2874
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-08-16 12:00:00.000000000,26.9154
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-09-16 00:00:00.000000000,24.4935
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-10-16 12:00:00.000000000,21.9610
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-11-16 00:00:00.000000000,18.5195
여수,남해,34.7472,127.7654,34.5000,127.5000,1914-12-16 12:00:00.000000000,14.8627
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-01-16 12:00:00.000000000,12.3680
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-02-15 00:00:00.000000000,11.3062
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-03-16 12:00:00.000000000,11.2616
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-04-16 00:00:00.000000000,13.0119
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-05-16 12:00:00.000000000,16.4205
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-06-16 00:00:00.000000000,20.2568
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-07-16 12:00:00.000000000,24.3735
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-08-16 12:00:00.000000000,27.1401
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-09-16 00:00:00.000000000,25.2450
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-10-16 12:00:00.000000000,22.2172
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-11-16 00:00:00.000000000,19.0267
여수,남해,34.7472,127.7654,34.5000,127.5000,1915-12-16 12:00:00.000000000,15.1041
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-01-16 12:00:00.000000000,12.6589
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-02-15 12:00:00.000000000,11.0873
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-03-16 12:00:00.000000000,11.2312
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-04-16 00:00:00.000000000,13.1509
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-05-16 12:00:00.000000000,16.4618
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-06-16 00:00:00.000000000,20.2350
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-07-16 12:00:00.000000000,24.5684
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-08-16 12:00:00.000000000,27.3771
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-09-16 00:00:00.000000000,25.4559
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-10-16 12:00:00.000000000,21.8997
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-11-16 00:00:00.000000000,17.9128
여수,남해,34.7472,127.7654,34.5000,127.5000,1916-12-16 12:00:00.000000000,14.7396
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-01-16 12:00:00.000000000,11.6952
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-02-15 00:00:00.000000000,10.4436
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-03-16 12:00:00.000000000,10.4608
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-04-16 00:00:00.000000000,12.4929
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-05-16 12:00:00.000000000,15.5575
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-06-16 00:00:00.000000000,19.7226
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-07-16 12:00:00.000000000,25.0174
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-08-16 12:00:00.000000000,27.3612
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-09-16 00:00:00.000000000,25.5668
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-10-16 12:00:00.000000000,21.6745
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-11-16 00:00:00.000000000,17.7849
여수,남해,34.7472,127.7654,34.5000,127.5000,1917-12-16 12:00:00.000000000,14.1501
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-01-16 12:00:00.000000000,11.5206
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-02-15 00:00:00.000000000,9.9278
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-03-16 12:00:00.000000000,10.7484
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-04-16 00:00:00.000000000,13.2381
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-05-16 12:00:00.000000000,15.9005
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-06-16 00:00:00.000000000,19.6208
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-07-16 12:00:00.000000000,23.6612
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-08-16 12:00:00.000000000,25.7631
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-09-16 00:00:00.000000000,23.4335
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-10-16 12:00:00.000000000,20.7099
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-11-16 00:00:00.000000000,18.1749
여수,남해,34.7472,127.7654,34.5000,127.5000,1918-12-16 12:00:00.000000000,14.6897
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-01-16 12:00:00.000000000,12.6766
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-02-15 00:00:00.000000000,11.5736
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-03-16 12:00:00.000000000,11.8438
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-04-16 00:00:00.000000000,13.6218
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-05-16 12:00:00.000000000,16.7103
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-06-16 00:00:00.000000000,20.4386
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-07-16 12:00:00.000000000,24.4360
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-08-16 12:00:00.000000000,26.5765
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-09-16 00:00:00.000000000,24.1677
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-10-16 12:00:00.000000000,20.9713
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-11-16 00:00:00.000000000,17.4256
여수,남해,34.7472,127.7654,34.5000,127.5000,1919-12-16 12:00:00.000000000,14.1962
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-01-16 12:00:00.000000000,11.8002
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-02-15 12:00:00.000000000,10.6398
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-03-16 12:00:00.000000000,11.6409
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-04-16 00:00:00.000000000,13.6569
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-05-16 12:00:00.000000000,16.0437
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-06-16 00:00:00.000000000,19.9642
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-07-16 12:00:00.000000000,23.8824
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-08-16 12:00:00.000000000,27.1860
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-09-16 00:00:00.000000000,24.5454
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-10-16 12:00:00.000000000,21.3097
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-11-16 00:00:00.000000000,18.5332
여수,남해,34.7472,127.7654,34.5000,127.5000,1920-12-16 12:00:00.000000000,15.4913
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-01-16 12:00:00.000000000,12.6251
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-02-15 00:00:00.000000000,10.8970
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-03-16 12:00:00.000000000,10.8376
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-04-16 00:00:00.000000000,13.7554
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-05-16 12:00:00.000000000,16.3992
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-06-16 00:00:00.000000000,18.8778
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-07-16 12:00:00.000000000,24.4518
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-08-16 12:00:00.000000000,26.5844
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-09-16 00:00:00.000000000,24.6449
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-10-16 12:00:00.000000000,21.0385
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-11-16 00:00:00.000000000,16.2004
여수,남해,34.7472,127.7654,34.5000,127.5000,1921-12-16 12:00:00.000000000,14.1640
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-01-16 12:00:00.000000000,11.7518
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-02-15 00:00:00.000000000,11.3533
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-03-16 12:00:00.000000000,12.1509
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-04-16 00:00:00.000000000,12.7710
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-05-16 12:00:00.000000000,16.6091
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-06-16 00:00:00.000000000,20.6817
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-07-16 12:00:00.000000000,24.4931
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-08-16 12:00:00.000000000,27.1436
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-09-16 00:00:00.000000000,24.4084
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-10-16 12:00:00.000000000,21.1749
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-11-16 00:00:00.000000000,17.5742
여수,남해,34.7472,127.7654,34.5000,127.5000,1922-12-16 12:00:00.000000000,14.1645
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-01-16 12:00:00.000000000,11.5544
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-02-15 00:00:00.000000000,10.6146
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-03-16 12:00:00.000000000,10.6335
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-04-16 00:00:00.000000000,12.9136
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-05-16 12:00:00.000000000,16.2443
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-06-16 00:00:00.000000000,19.4392
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-07-16 12:00:00.000000000,23.6435
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-08-16 12:00:00.000000000,26.9790
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-09-16 00:00:00.000000000,24.2933
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-10-16 12:00:00.000000000,20.9876
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-11-16 00:00:00.000000000,17.4808
여수,남해,34.7472,127.7654,34.5000,127.5000,1923-12-16 12:00:00.000000000,14.2542
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-01-16 12:00:00.000000000,12.7247
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-02-15 12:00:00.000000000,11.0550
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-03-16 12:00:00.000000000,10.7667
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-04-16 00:00:00.000000000,12.7598
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-05-16 12:00:00.000000000,16.6037
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-06-16 00:00:00.000000000,20.2875
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-07-16 12:00:00.000000000,23.5801
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-08-16 12:00:00.000000000,26.7979
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-09-16 00:00:00.000000000,24.9050
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-10-16 12:00:00.000000000,21.0999
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-11-16 00:00:00.000000000,17.1495
여수,남해,34.7472,127.7654,34.5000,127.5000,1924-12-16 12:00:00.000000000,14.0235
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-01-16 12:00:00.000000000,12.6985
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-02-15 00:00:00.000000000,10.5962
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-03-16 12:00:00.000000000,10.7856
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-04-16 00:00:00.000000000,11.9823
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-05-16 12:00:00.000000000,16.0657
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-06-16 00:00:00.000000000,19.6533
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-07-16 12:00:00.000000000,23.1995
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-08-16 12:00:00.000000000,26.6703
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-09-16 00:00:00.000000000,24.2050
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-10-16 12:00:00.000000000,20.9126
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-11-16 00:00:00.000000000,17.7119
여수,남해,34.7472,127.7654,34.5000,127.5000,1925-12-16 12:00:00.000000000,14.2750
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-01-16 12:00:00.000000000,12.3717
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-02-15 00:00:00.000000000,10.6698
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-03-16 12:00:00.000000000,10.9714
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-04-16 00:00:00.000000000,12.5320
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-05-16 12:00:00.000000000,15.6107
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-06-16 00:00:00.000000000,19.6250
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-07-16 12:00:00.000000000,23.7711
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-08-16 12:00:00.000000000,27.0361
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-09-16 00:00:00.000000000,25.2694
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-10-16 12:00:00.000000000,20.7505
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-11-16 00:00:00.000000000,17.4493
여수,남해,34.7472,127.7654,34.5000,127.5000,1926-12-16 12:00:00.000000000,13.9321
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-01-16 12:00:00.000000000,12.1140
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-02-15 00:00:00.000000000,10.0384
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-03-16 12:00:00.000000000,10.4001
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-04-16 00:00:00.000000000,12.2425
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-05-16 12:00:00.000000000,15.4999
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-06-16 00:00:00.000000000,20.0395
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-07-16 12:00:00.000000000,25.2749
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-08-16 12:00:00.000000000,27.1979
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-09-16 00:00:00.000000000,24.1842
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-10-16 12:00:00.000000000,20.7916
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-11-16 00:00:00.000000000,17.7853
여수,남해,34.7472,127.7654,34.5000,127.5000,1927-12-16 12:00:00.000000000,14.9147
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-01-16 12:00:00.000000000,12.4769
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-02-15 12:00:00.000000000,10.5807
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-03-16 12:00:00.000000000,10.3981
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-04-16 00:00:00.000000000,13.3462
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-05-16 12:00:00.000000000,16.7138
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-06-16 00:00:00.000000000,20.3596
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-07-16 12:00:00.000000000,24.6527
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-08-16 12:00:00.000000000,27.0199
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-09-16 00:00:00.000000000,25.7133
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-10-16 12:00:00.000000000,20.9063
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-11-16 00:00:00.000000000,17.6558
여수,남해,34.7472,127.7654,34.5000,127.5000,1928-12-16 12:00:00.000000000,14.7610
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-01-16 12:00:00.000000000,12.1437
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-02-15 00:00:00.000000000,10.1178
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-03-16 12:00:00.000000000,10.6936
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-04-16 00:00:00.000000000,12.7283
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-05-16 12:00:00.000000000,15.6947
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-06-16 00:00:00.000000000,20.2974
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-07-16 12:00:00.000000000,24.8226
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-08-16 12:00:00.000000000,27.8526
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-09-16 00:00:00.000000000,24.2498
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-10-16 12:00:00.000000000,21.2464
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-11-16 00:00:00.000000000,17.5522
여수,남해,34.7472,127.7654,34.5000,127.5000,1929-12-16 12:00:00.000000000,14.6925
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-01-16 12:00:00.000000000,12.0668
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-02-15 00:00:00.000000000,11.5390
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-03-16 12:00:00.000000000,11.7961
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-04-16 00:00:00.000000000,14.1699
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-05-16 12:00:00.000000000,17.5180
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-06-16 00:00:00.000000000,20.4170
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-07-16 12:00:00.000000000,25.8922
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-08-16 12:00:00.000000000,27.5664
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-09-16 00:00:00.000000000,25.0574
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-10-16 12:00:00.000000000,21.5791
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-11-16 00:00:00.000000000,17.5380
여수,남해,34.7472,127.7654,34.5000,127.5000,1930-12-16 12:00:00.000000000,14.5756
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-01-16 12:00:00.000000000,12.5415
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-02-15 00:00:00.000000000,10.9817
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-03-16 12:00:00.000000000,11.1406
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-04-16 00:00:00.000000000,12.4988
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-05-16 12:00:00.000000000,15.5640
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-06-16 00:00:00.000000000,20.0082
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-07-16 12:00:00.000000000,23.9403
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-08-16 12:00:00.000000000,26.4773
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-09-16 00:00:00.000000000,24.2537
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-10-16 12:00:00.000000000,20.6403
여수,남해,34.7472,127.7654,34.5000,127.5000,1931-11-16 00:00:00.000000000,17.9928
