note,line,ref,base,ranges,span,state,excluded,changed,deleted
models/SWAN/source-analysis/swan-diffraction-obstacles.md,75,swanpre1.ftn:1161-1173,swanpre1.ftn,1161-1173,13,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,79,swanser.ftn:3655,swanser.ftn,3655-3655,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,86,swanpre1.ftn:1251-1286,swanpre1.ftn,1251-1286,36,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,92,swanser.ftn:2420-2512,swanser.ftn,2420-2512,93,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,96,swanser.ftn:3611-3619,swanser.ftn,3611-3619,9,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,103,SwanPrepComp.ftn90:87,SwanPrepComp.ftn90,87-87,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,104,SwanFindObstacles.ftn90:103-127,SwanFindObstacles.ftn90,103-127,25,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,107,SwanCompUnstruc.ftn90:1039-1080,SwanCompUnstruc.ftn90,1039-1080,42,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,116,swancom5.ftn:1077-1082,swancom5.ftn,1077-1082,6,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,123,SwanCompUnstruc.ftn90:780-1080,SwanCompUnstruc.ftn90,780-1080,301,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,127,"swanmain.ftn:6395, 6455",swanmain.ftn,6395-6395;6455-6455,2,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,129,swmod2.ftn:1325,swmod2.ftn,1325-1325,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,129,SwanDiffPar.ftn90:174-204,SwanDiffPar.ftn90,174-204,31,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-diffraction-obstacles.md,163,swanser.ftn:3611-3619,swanser.ftn,3611-3619,9,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-foundation.md,114,swan/src/swanpre2.ftn,swanpre2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-grid-readers.md,26,SwanReadADCGrid.ftn90,SwanReadADCGrid.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-grid-readers.md,27,SwanReadEasymeshGrid.ftn90,SwanReadEasymeshGrid.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-grid-readers.md,28,SwanReadTriangleGrid.ftn90,SwanReadTriangleGrid.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-grid-readers.md,29,SwanReadGrid.ftn90,SwanReadGrid.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-grid-readers.md,33,SwanReadADCGrid.ftn90,SwanReadADCGrid.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-grid-readers.md,46,SwanReadEasymeshGrid.ftn90,SwanReadEasymeshGrid.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-grid-readers.md,62,SwanReadTriangleGrid.ftn90,SwanReadTriangleGrid.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-grid-readers.md,76,SwanReadGrid.ftn90,SwanReadGrid.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-gse-correction.md,2,SwanGSECorr.ftn90,SwanGSECorr.ftn90,,0,RESOLVED,True,False,False
models/SWAN/source-analysis/swan-gse-correction.md,6,models/SWAN/raw/source_code/swan/src/SwanGSECorr.ftn90,SwanGSECorr.ftn90,,0,RESOLVED,True,False,False
models/SWAN/source-analysis/swan-gse-correction.md,20,SwanGSECorr.ftn90,SwanGSECorr.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-gse-correction.md,24,SwanGSECorr.ftn90,SwanGSECorr.ftn90,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-main-boundary-init-sourcemap.md,2,swanmain.ftn,swanmain.ftn,,0,RESOLVED,True,True,False
models/SWAN/source-analysis/swan-main-boundary-init-sourcemap.md,6,models/SWAN/raw/source_code/swan/src/swanmain.ftn,swanmain.ftn,,0,RESOLVED,True,True,False
models/SWAN/source-analysis/swan-main-boundary-init-sourcemap.md,40,swanser.ftn,swanser.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,23,swanpre2.ftn,swanpre2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,23,swanout1.ftn,swanout1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,23,swanout2.ftn,swanout2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,23,swanmain.ftn,swanmain.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,23,swanser.ftn,swanser.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,28,[file=src/swanpre2.ftn line=1984],swanpre2.ftn,1984-1984,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,29,[file=src/swanpre2.ftn line=2002],swanpre2.ftn,2002-2002,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,29,[file=src/swanpre2.ftn line=2004],swanpre2.ftn,2004-2004,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,30,[file=src/swanpre2.ftn line=2017],swanpre2.ftn,2017-2017,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,31,"[file=src/swanpre2.ftn line=2026, 2028]",swanpre2.ftn,2026-2026;2028-2028,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,33,"[file=src/swanout2.ftn line=1888, 1899, 1901]",swanout2.ftn,1888-1888;1899-1899;1901-1901,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,37,[file=src/swanout1.ftn line=477],swanout1.ftn,477-477,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,38,[file=src/swanout2.ftn line=1895],swanout2.ftn,1895-1895,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,38,[file=src/swanout2.ftn line=2001],swanout2.ftn,2001-2001,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,39,[file=src/swanout2.ftn line=2005],swanout2.ftn,2005-2005,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,40,[file=src/swanout2.ftn line=2024],swanout2.ftn,2024-2024,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,40,[file=src/swanout2.ftn line=2075],swanout2.ftn,2075-2075,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,43,"[file=src/swanser.ftn line=5571, 5575]",swanser.ftn,5571-5571;5575-5575,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,47,"[file=src/swanpre2.ftn line=794, 803]",swanpre2.ftn,794-794;803-803,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,48,[file=src/swanpre2.ftn line=901-958],swanpre2.ftn,901-958,58,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,49,[file=src/swanpre2.ftn line=963-973],swanpre2.ftn,963-973,11,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,50,[file=src/swanmain.ftn line=4609-4637],swanmain.ftn,4609-4637,29,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,54,"[file=src/swanpre2.ftn line=2943, 2988]",swanpre2.ftn,2943-2943;2988-2988,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,55,[file=src/swanpre2.ftn line=4078-4352],swanpre2.ftn,4078-4352,275,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,56,"[file=src/swanmain.ftn line=6916, 7469]",swanmain.ftn,6916-6916;7469-7469,2,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,57,"[file=src/swanmain.ftn line=7724, 7781, 8034]",swanmain.ftn,7724-7724;7781-7781;8034-8034,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,62,[file=src/swanmain.ftn line=8451],swanmain.ftn,8451-8451,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,63,[file=src/swanmain.ftn line=8482],swanmain.ftn,8482-8482,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,70,[file=src/swanmain.ftn line=8458],swanmain.ftn,8458-8458,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,70,[file=src/swanmain.ftn line=8496],swanmain.ftn,8496-8496,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,71,[file=src/swanmain.ftn line=8458-8464],swanmain.ftn,8458-8464,7,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,72,[file=src/swanmain.ftn line=8494-8496],swanmain.ftn,8494-8496,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,80,[file=src/swanmain.ftn line=8458-8464],swanmain.ftn,8458-8464,7,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,80,[file=src/swanmain.ftn line=8494-8496],swanmain.ftn,8494-8496,3,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,81,[file=src/swanmain.ftn line=8019],swanmain.ftn,8019-8019,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,81,[file=src/swanmain.ftn line=8022],swanmain.ftn,8022-8022,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,81,[file=src/swanmain.ftn line=7695],swanmain.ftn,7695-7695,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,82,[file=src/swanmain.ftn line=8508],swanmain.ftn,8508-8508,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,82,[file=src/swanmain.ftn line=8514],swanmain.ftn,8514-8514,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,83,"[file=src/swanpre2.ftn line=4168, 4177, 4199]",swanpre2.ftn,4168-4168;4177-4177;4199-4199,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,114,src/swanpre2.ftn,swanpre2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,115,src/swanout1.ftn,swanout1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,116,src/swanout2.ftn,swanout2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,117,src/swanmain.ftn,swanmain.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-nesting-io-implementation.md,118,src/swanser.ftn,swanser.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,19,"swanpre2.ftn:1160-1226, 1243, 1482-2467",swanpre2.ftn,1160-1226;1243-1243;1482-2467,1054,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,20,"swanout1.ftn:435, 681-706",swanout1.ftn,435-435;681-706,27,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,21,swanout2.ftn:178-2154,swanout2.ftn,178-2154,1977,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,22,swn_outnc.ftn90:1003-1641,swn_outnc.ftn90,1003-1641,639,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,23,swanmain.ftn:1760-2277,swanmain.ftn,1760-2277,518,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-output-formats.md,24,swanpre2.ftn:2649-4144,swanpre2.ftn,2649-4144,1496,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,25,ocpmix.ftn:1665-1849,ocpmix.ftn,1665-1849,185,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,25,swmod1.ftn:460,swmod1.ftn,460-460,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,30,swanpre2.ftn:1160,swanpre2.ftn,1160-1160,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,41,swanmain.ftn:1760,swanmain.ftn,1760-1760,1,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-output-formats.md,45,swanpre2.ftn:2452,swanpre2.ftn,2452-2452,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,47,swanout1.ftn:435,swanout1.ftn,435-435,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,49,swanout2.ftn:560,swanout2.ftn,560-560,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,53,swanpre2.ftn:1565,swanpre2.ftn,1565-1565,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,65,swanout2.ftn:1257,swanout2.ftn,1257-1257,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,79,swanpre2.ftn:1867,swanpre2.ftn,1867-1867,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,83,swanout2.ftn:1823,swanout2.ftn,1823-1823,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,101,swanpre2.ftn:1978,swanpre2.ftn,1978-1978,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,107,swanout2.ftn:1934,swanout2.ftn,1934-1934,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,111,swanpre2.ftn:2649,swanpre2.ftn,2649-2649,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,130,"swanout2.ftn:178, 1876",swanout2.ftn,178-178;1876-1876,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,132,swn_outnc.ftn90:1641,swn_outnc.ftn90,1641-1641,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,142,swanpre2.ftn:1243,swanpre2.ftn,1243-1243,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,152,ocpmix.ftn:1665,ocpmix.ftn,1665-1665,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,154,swmod1.ftn:460,swmod1.ftn,460-460,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,158,swanpre2.ftn:2467,swanpre2.ftn,2467-2467,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,164,"swanpre2.ftn:1482, 1957, 2038",swanpre2.ftn,1482-1482;1957-1957;2038-2038,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-formats.md,166,swanout1.ftn:681,swanout1.ftn,681-681,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,23,models/swan/source_code/swan/src/swanout1.ftn,swanout1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,23,swanout2.ftn,swanout2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,23,swanser.ftn,swanser.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,27,[file=src/swanout1.ftn line=527],swanout1.ftn,527-527,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,28,[file=src/swanout1.ftn line=435-509],swanout1.ftn,435-509,75,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,32,[file=src/swanout1.ftn line=436-447],swanout1.ftn,436-447,12,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,33,[file=src/swanout1.ftn line=454-462],swanout1.ftn,454-462,9,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,34,[file=src/swanout1.ftn line=469-503],swanout1.ftn,469-503,35,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,38,[file=src/swanout1.ftn line=469-472],swanout1.ftn,469-472,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,44,[file=src/swanout2.ftn line=18],swanout2.ftn,18-18,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,45,[file=src/swanout2.ftn line=163-172],swanout2.ftn,163-172,10,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,54,[file=src/swanout2.ftn line=250-275],swanout2.ftn,250-275,26,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,60,[file=src/swanout2.ftn line=246-349],swanout2.ftn,246-349,104,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,62,[file=src/swanout2.ftn line=285],swanout2.ftn,285-285,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,62,[file=src/swanout2.ftn line=307],swanout2.ftn,307-307,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,63,[file=src/swanout2.ftn line=304-305],swanout2.ftn,304-305,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,63,[file=src/swanout2.ftn line=340-345],swanout2.ftn,340-345,6,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,67,[file=src/swanout2.ftn line=360],swanout2.ftn,360-360,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,68,[file=src/swanout2.ftn line=517-520],swanout2.ftn,517-520,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,69,[file=src/swanout2.ftn line=521-524],swanout2.ftn,521-524,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,70,[file=src/swanout2.ftn line=540-559],swanout2.ftn,540-559,20,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,81,[file=src/swanout2.ftn line=1172],swanout2.ftn,1172-1172,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,87,[file=src/swanout2.ftn line=1405],swanout2.ftn,1405-1405,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,88,[file=src/swanout2.ftn line=1410],swanout2.ftn,1410-1410,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,89,[file=src/swanout2.ftn line=1410],swanout2.ftn,1410-1410,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,89,[file=src/swanout2.ftn line=1419-1425],swanout2.ftn,1419-1425,7,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,89,[file=src/swanout2.ftn line=1564-1569],swanout2.ftn,1564-1569,6,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,90,[file=src/swanout2.ftn line=1480],swanout2.ftn,1480-1480,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,91,[file=src/swanout2.ftn line=1481-1533],swanout2.ftn,1481-1533,53,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,95,[file=src/swanout2.ftn line=1560-1604],swanout2.ftn,1560-1604,45,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,98,[file=src/swanout2.ftn line=1572-1577],swanout2.ftn,1572-1577,6,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,104,[file=src/swanout2.ftn line=1719],swanout2.ftn,1719-1719,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,106,[file=src/swanout2.ftn line=1944-1976],swanout2.ftn,1944-1976,33,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,107,[file=src/swanout2.ftn line=1976-2000],swanout2.ftn,1976-2000,25,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,108,[file=src/swanout2.ftn line=2057-2059],swanout2.ftn,2057-2059,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,109,[file=src/swanout2.ftn line=2060-2071],swanout2.ftn,2060-2071,12,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,113,[file=src/swanser.ftn line=5448],swanser.ftn,5448-5448,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,114,[file=src/swanser.ftn line=5553-5563],swanser.ftn,5553-5563,11,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,115,[file=src/swanser.ftn line=5564-5566],swanser.ftn,5564-5566,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,116,[file=src/swanser.ftn line=5568-5572],swanser.ftn,5568-5572,5,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,117,[file=src/swanser.ftn line=5575],swanser.ftn,5575-5575,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,121,[file=src/swanser.ftn line=5568],swanser.ftn,5568-5568,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,125,[file=src/swanser.ftn line=5571],swanser.ftn,5571-5571,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,131,[file=src/swanout1.ftn line=3194],swanout1.ftn,3194-3194,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,132,[file=src/swanout1.ftn line=3438-3460],swanout1.ftn,3438-3460,23,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,137,[file=src/swanout1.ftn line=3482-3512],swanout1.ftn,3482-3512,31,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,138,[file=src/swanout1.ftn line=3511],swanout1.ftn,3511-3511,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,142,[file=src/swanout1.ftn line=3752-3768],swanout1.ftn,3752-3768,17,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,143,[file=src/swanout1.ftn line=3775-3818],swanout1.ftn,3775-3818,44,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,152,[file=src/swanout2.ftn line=521-524],swanout2.ftn,521-524,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,153,[file=src/swanout2.ftn line=1557-1559],swanout2.ftn,1557-1559,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,154,[file=src/swanout2.ftn line=2005-2007],swanout2.ftn,2005-2007,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,161,[file=src/swanout2.ftn line=183-189],swanout2.ftn,183-189,7,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,162,[file=src/swanout2.ftn line=1384-1396],swanout2.ftn,1384-1396,13,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,163,[file=src/swanout2.ftn line=1895-1902],swanout2.ftn,1895-1902,8,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,169,[file=src/swanout2.ftn line=191-193],swanout2.ftn,191-193,3,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,198,src/swanout1.ftn,swanout1.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,199,src/swanout2.ftn,swanout2.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-output-writers-implementation.md,200,src/swanser.ftn,swanser.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,22,src/swanmain.ftn,swanmain.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-parallel-implementation.md,23,src/swanparll.ftn,swanparll.ftn,,0,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,24,src/swancom1.ftn,swancom1.ftn,,0,RESOLVED,False,True,False
models/SWAN/source-analysis/swan-parallel-implementation.md,29,[file=src/swanparll.ftn line=140],swanparll.ftn,140-140,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,29,[file=src/swanparll.ftn line=157],swanparll.ftn,157-157,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,29,[file=src/swanparll.ftn line=173],swanparll.ftn,173-173,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,31,[file=src/swanparll.ftn line=152-153],swanparll.ftn,152-153,2,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,32,[file=src/swanparll.ftn line=158],swanparll.ftn,158-158,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,33,[file=src/swanparll.ftn line=196],swanparll.ftn,196-196,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,33,[file=src/swmod2.ftn line=1145],swmod2.ftn,1145-1145,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,39,[file=src/swanparll.ftn line=2649],swanparll.ftn,2649-2649,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,40,[file=src/swanparll.ftn line=2411],swanparll.ftn,2411-2411,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,41,[file=src/swanparll.ftn line=3560],swanparll.ftn,3560-3560,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,45,[file=src/swanparll.ftn line=2489-2498],swanparll.ftn,2489-2498,10,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,55,[file=src/swanparll.ftn line=2525-2528],swanparll.ftn,2525-2528,4,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,59,[file=src/swanparll.ftn line=2534-2543],swanparll.ftn,2534-2543,10,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,63,[file=src/swanparll.ftn line=2557-2643],swanparll.ftn,2557-2643,87,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,72,[file=src/swanparll.ftn line=2798-2805],swanparll.ftn,2798-2805,8,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,80,[file=src/swanparll.ftn line=329],swanparll.ftn,329-329,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,80,[file=src/swanparll.ftn line=437],swanparll.ftn,437-437,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,81,[file=src/swanparll.ftn line=454],swanparll.ftn,454-454,1,RESOLVED,False,False,False
models/SWAN/source-analysis/swan-parallel-implementation.md,81,[file=src/swanparll.ftn line=569-570],swanparll.ftn,569-570,2,RESOLVED,False,False,False
